,YEAR,YIELD_1,W13_1,W14_1,W15_1,YIELD_2,W13_2,W14_2,W15_2,YIELD_3,W13_3,W14_3,W15_3,YIELD_4,W13_4,W14_4,W15_4
266,2558,6.73,0.5361577177576697,1.7503387771643772,1.0333867618246078,6.82,1.5026430485263405,1.4507895849095067,1.2580891327118606,11.56,0.6632385481941545,1.4653211153676622,2.6726264062609397,1.53,1.691811984268903,3.3216425285317017,1.5205621302383645
267,6657,5.13,2.632488140972621,0.1941342780097307,0.1422917373235498,6.86,2.476331422646117,0.1055974222057281,2.44145890483215,12.25,2.7438154839052693,1.7752695258382665,1.5499821783773218,2.21,5.028902301466281,0.8345956757549576,0.5807324999421205
268,6658,4.72,0.4447479892093899,0.0048194269394041,0.8384184397772506,6.16,1.5852641874634383,1.078106529950247,0.3071456395098996,8.94,3.997065403049636,0.998682446745054,0.8414801060611051,5.38,3.557858015321139,1.58866504363165,0.2797494381864328
269,4611,6.78,0.8562471861445333,1.5569308108548583,0.7529041395138522,7.28,0.7771042154964808,0.5266971963851427,2.2061284818680944,10.95,1.5850512511885066,1.403345564964911,1.8860370516401883,3.6,2.52879492052786,1.8495867150197849,2.446834713679597
270,516,3.94,0.0,0.0122153986833344,1.2632237658681036,7.85,0.2931388917896422,1.934279866273478,2.731272304593241,8.89,0.8388978708045626,1.3149343220203975,3.6985862301192265,2.86,3.2487530871384585,1.088623559057253,2.6058212106619574
271,6663,4.79,0.2882079757296713,0.1231515286723771,0.1384437731985448,6.79,0.7187490955029505,0.4422021399703721,2.1698157524751864,10.35,0.4293219519177365,1.9393692412312027,3.623416237682524,7.93,1.8206658903011768,1.6229360564615418,3.498236005072196
272,6664,5.93,0.3296808516280304,1.7078226016515514,0.2979483384116459,3.33,0.4680434636668635,0.8964223344095167,0.4795633064843563,9.97,2.0272842866559726,2.807503793155457,0.2517127285065513,2.34,1.0536920042209124,1.0769215104427328,2.311172958612622
273,524,5.19,0.2112031043042368,0.6859206287923373,1.6136045163435369,5.11,1.685076181561993,0.3465264584681393,1.2471243632500209,9.74,1.93569325873477,0.9638471420785032,0.5880044299806833,1.94,1.7206314272901342,0.317779523637857,2.288944750416722
274,8717,6.75,0.9002621046469665,0.4253491035417721,1.4420026231811005,7.09,0.8531861164896302,1.2507965106815084,2.7308468475495333,11.96,1.0998163852739984,0.2273912131065838,3.893463259395858,2.5,2.016891018390797,2.4610456517979977,2.221368115539041
275,2572,4.83,0.1731222114722354,1.0715206693917705,0.8312610599792386,8.96,1.4483998230011057,2.0256738816946864,0.9351945812846316,12.4,1.888426598687824,2.9657024598731043,0.93818356162578,4.69,3.314011353736805,0.9383309309374348,0.6364239609502458
276,2573,5.57,0.2119570257043646,0.0012327823186778,0.069771713766284,7.4,1.2365543423979095,1.1942288105997825,1.167817650489287,9.42,0.7362637664059629,2.1400316016566108,0.1272840009039517,2.39,2.0525868778312613,0.4567652113389711,1.996306674643944
277,4623,4.26,0.2086490449561497,0.0824798628308516,1.898081394120226,5.72,1.2098053583814157,0.0757059500699202,1.7741425661136483,5.37,0.5856864351584965,0.6158931668065231,1.1898212649932198,4.09,2.0928112259295717,1.8417571708480327,1.6125727934942855
278,8722,6.84,0.5203670290391077,0.2304120215918853,0.0,8.71,2.081211709688766,1.0402647267263976,1.200502729559885,9.47,2.688673154363164,1.0582093090412998,0.4410601336431007,3.25,2.526895036263373,2.073274489540206,1.0192038447894984
279,6674,4.35,0.6303450841048749,0.4243527751465993,0.0076222872800779,6.32,0.6328978778839536,2.689686259237557,0.703303652388967,10.1,1.9598956621213637,3.99501526264218,0.4097694376210349,2.78,1.2263154532351233,2.752355732018778,1.6056008791753178
280,6676,3.82,1.503378438639973,0.0634258641879838,0.2562175577860783,3.21,1.0051486247023955,2.249157833658363,0.0240647990507515,7.94,0.4601700266475739,1.9039198199542096,2.703143094936641,0.0,0.2576885120588252,2.125978352444972,0.8511111164771868
281,4629,6.46,0.4122875428970695,1.2400699084741618,0.6129736678604825,5.91,0.9077048681672668,2.664952036875989,0.9887932315623088,10.24,0.957840601228376,3.2117275377585397,2.1826291011139323,2.13,0.7731996589143758,1.81036786013435,3.733148904268267
282,4630,5.74,0.0,0.595224183620582,1.33306867280684,4.35,0.4174312940818986,1.9594882909110567,0.3457871044382448,9.33,0.3299252633006736,2.95174004647695,1.868738440743464,1.69,0.1504841875993615,2.0405310842626605,0.7680609306399011
283,4632,7.57,0.9778489197198376,1.0192168953025105,0.4658792496375602,5.83,2.8458607532714755,1.9497105497877252,0.3179432415095738,11.51,2.10965718558475,3.246634894538326,1.0013916349154368,0.82,1.025601055821822,2.9220627835465485,3.1750978398827696
284,8731,7.64,1.9540097007119328,1.1569859799997084,0.0335039142459602,8.27,2.499773184462702,1.5722418156523514,0.4021646619029017,10.94,3.360686221551588,2.029509667579158,0.1394030721213272,2.31,2.8148318591619157,1.1060998828423358,2.7426325437763275
285,8732,4.21,0.434366843006496,0.822490162931493,0.0464730698365943,3.95,1.296544781311888,2.8000198137144165,0.0799614749834203,9.78,1.4430907137648326,0.9556121657078454,0.7165909994265678,0.0,1.5976998115204548,2.495554163317287,1.1925014607140898
286,8736,3.8,0.0,0.7889186161983209,0.913155423085429,4.88,0.7506666224724985,0.6339718262784471,1.9906306207096176,6.26,1.7109098508185567,0.57742365525308,2.2406494770672887,1.72,4.340507555462708,0.3528367761091479,1.52632351841589
287,8740,4.91,0.1187509590728405,0.3941676636410824,0.0614385700481218,9.2,0.2544523083292461,1.797242616141108,1.2998974880917284,10.82,2.7303625751806804,1.6962043400128544,0.2707152119122057,5.28,0.265250901968143,4.074920465971173,0.4115115043495317
288,2597,3.31,0.4239268236017317,0.4961757924086695,1.0887180557655325,4.74,0.7217653357043445,3.283016587565789,1.0521405018529666,9.24,0.5589311929599559,4.201147940839291,0.2885469045694555,0.82,1.0296882482116312,2.5446745406181406,2.1506442369468464
289,8746,5.03,0.0915944507551982,0.4788854917290332,0.3608056944510127,6.54,0.1434923450474187,2.416560823645525,0.3923192728802301,11.04,1.0063545282838218,3.438170769978602,1.1196426728333302,2.65,0.1162277092712108,0.4082696376323141,1.331237264951498
290,6698,4.35,0.1214590233342241,0.8734748055375515,0.242503264402527,8.28,0.6737264494555627,2.378822074172848,1.7403633793497015,9.61,1.2639379023064383,1.9284128627461263,1.8569579451433649,5.04,3.0719214956740326,2.3537976402875658,1.4130148403371272
291,556,4.8,0.7233315118616983,0.6132722402183222,1.302346707927723,6.55,1.5030404976093563,2.2620286048711966,0.3681056945898251,7.89,3.0648067900266645,0.9159023785932427,1.573428789911152,0.83,1.480077802634482,1.9843234322512648,0.7692599205786987
292,8750,5.96,0.4183485417036128,0.0989656302919684,0.0013039238155375,7.38,0.5633494111349879,2.792562101897979,0.6023835880475814,7.81,0.2840324012573509,2.9660963609040247,1.661243297580176,7.36,2.295525717779994,0.0517550323470752,0.8402619023540012
293,6702,5.52,0.721009296807013,0.052302934460781,0.6602710084330579,6.34,0.7182201577323548,1.98138278537004,0.8077729229596434,7.42,0.408111366743408,1.2594881359251235,1.6742323390476357,1.54,0.4404347157797215,1.26234543919942,2.3186487489186725
294,2608,4.0,0.7135948325978563,0.1469440922818711,0.4586150108950654,6.44,2.742230728935901,1.3963058478840122,0.9094074563001237,8.53,0.2715570765376832,1.2016491273134398,2.3986430446314277,1.42,2.247523440409128,1.280366460346193,2.6271123779968315
295,561,7.52,0.6758799435314401,0.2997826168150644,0.5033499533839206,7.36,1.16782132009776,1.0408226852818947,0.1753324255530429,8.6,1.0390056189130508,2.5314094099956184,1.2400830934240417,6.34,0.973561371124724,1.095608993643246,1.06693619651251
296,2609,5.37,1.7664597366765495,0.4196623555046456,0.0,7.35,1.5620797249884202,2.1195458543367685,1.1336446198824257,8.22,1.369224828601802,2.286379516943984,0.946736780809044,3.2,2.321354238790517,0.982909666827804,0.5644010463441234
297,2613,4.65,1.5538000256961009,0.0,0.6388465197447996,3.86,3.612978001774561,0.6573481965884495,0.418377382618055,9.59,3.046257887242846,2.0355193078538405,1.1736975910843028,3.33,2.1217650797723877,1.297543251025131,2.9786220275298314
298,4662,4.4,0.2014331861104493,0.6823958014214331,0.8633817469677336,5.98,0.730950405955353,1.0328660021962606,1.662580342937695,7.01,0.9428110579215624,0.0284847366286617,0.7713139543138329,6.31,0.3623939075571023,2.073798273285637,1.1184025232509651
299,4664,4.97,0.6369894720662108,0.716212130941538,0.2461695929531425,5.27,0.503157861977348,1.8197209711133568,0.6232718944109606,9.13,2.386705739420291,0.8180111014389577,0.3315311860593182,5.92,2.406695583543116,1.9626160454186516,1.35448231365251
300,2618,5.26,0.692960187001117,0.8907915628793273,1.6167925007918913,4.55,1.243591087969125,1.6011921620289964,0.4269754076948599,11.58,0.7448729050303229,2.2809564320663296,1.6030198876018216,0.91,1.041948970314294,1.3938750007640106,1.4378916573905207
301,8763,3.53,0.1297154192126097,0.1149609387811465,1.0963724776494943,4.82,0.8501986789668547,0.5906068654016489,2.2000688621325915,10.73,3.0911014769772827,0.8006083774447263,0.0703281781492332,2.52,2.586663255583066,2.632092032122335,1.8892160340909392
302,572,4.63,0.0381494602988464,0.347881257672324,0.7833803198214891,7.58,0.3973287131630048,1.3013239008442057,2.950703058623153,8.49,0.3263438426233768,1.0036515372962067,4.074269359626806,1.19,1.0166475794494905,1.9738770892119797,3.925814747477544
303,8766,4.88,0.3165154561071306,0.5275354077348479,0.4228718361264379,5.95,1.1083213903138922,0.5027045858524501,2.6201306841799448,9.24,0.8229377022314635,2.3704849100712653,0.3869762465219737,1.88,2.501343849372903,1.8166260631288496,2.266195931654084
304,4671,4.79,1.32814570961602,1.0721661075701916,0.6592362775655338,4.9,2.31750044739985,1.7637350918560024,0.9749902493406054,9.22,1.0147671441847312,3.10769282367512,0.6482594863405147,0.76,1.960491567680681,3.015975534992726,0.9266856320536322
305,2624,3.52,0.588192071279128,0.1655492627227711,0.2330813732783216,5.56,0.96213322831396,0.9080558273781963,2.0889639466488563,5.81,0.9472717818261872,0.2455075173812251,3.733785746480417,4.52,3.589352527835832,0.8005163807559093,2.3182304215082192
306,2626,5.14,0.5340849389368939,0.6573280919257205,0.937583675739,6.0,0.4213088249122823,1.971525146376225,2.2317130466033896,12.26,0.6080518034616151,3.391415578672176,1.943407900078912,0.34,2.2322369811716607,1.7088398566536935,0.4744573057902571
307,4677,4.24,0.0055765697511071,0.5144618488931413,0.6935531693608004,3.94,1.15263816796675,0.7457115069764167,0.5030938384441797,9.93,0.7157795021573525,2.45129006394552,2.3723437254512723,2.89,0.7511974675300837,1.304965859541839,0.3948325652796498
308,6729,5.43,0.4144766103316163,1.694613890350933,0.7814974005205021,7.95,1.478977043163084,1.0000340115235136,1.8942249022167168,9.31,0.5044429376747168,2.781181511181592,2.7456740033956213,5.08,1.4935722700173355,0.769750163360674,3.620201524545328
309,587,9.38,0.7894964507088881,0.7602296266858443,0.4113082640944016,10.5,3.4629423898892653,0.7326115616391979,0.571220569230614,12.38,2.177192889455251,2.131785442461718,0.5061054128622218,2.69,1.6186814103355354,1.7415374613732866,1.3465674079322778
310,8780,6.1,2.03459097580169,0.2030959233767844,0.4636966587107112,3.75,1.8092515099913165,0.5322593092762229,0.2936584854478193,6.92,0.4800452356512553,1.009981382561714,1.339443948367825,4.4,1.2697045178193809,3.6208196850046255,1.6811691825094517
311,595,5.97,0.2120906623465318,0.0795962798279874,0.6010368546899294,9.37,1.7352452606919555,2.127508147480298,0.9948328764683956,11.18,2.5414342371622647,0.9169710736479244,0.8380893537593131,7.91,1.3281286139675292,0.6605108697358016,2.814393168610009
312,8789,6.0,0.7392342092868123,0.4441232028264805,1.266459062175311,3.93,0.307804700077343,0.6883182270313484,1.341418030830385,12.33,1.5208796593953489,2.311056852612676,1.9833398918703091,0.0,0.2333625058056019,0.7414775932567055,0.7165612303985279
313,2649,3.66,0.2043259688193309,0.4633358786917898,0.0128290878477283,4.74,1.4665476942091789,1.3005217459535685,0.3833196835498846,9.41,1.9084670890415605,0.3848738657779585,0.1481848067320969,3.87,0.2884608699037127,1.332595986226142,4.090859451547634
314,2652,6.91,0.3625572161628166,2.56604726078449,0.0386425474301319,4.95,2.1485337930595905,0.2483752374796703,0.7898900158463286,10.83,1.1826549949144791,3.313218136842049,1.1097504156204376,3.46,4.289631545035953,1.131151091705751,0.6203570622817491
315,8798,3.98,1.071499616987672,0.3412172758331487,0.1914692667119612,4.39,1.1614624509613982,0.764531833698226,1.4969245926056742,11.93,2.658755668792834,0.9061904278300212,0.1441106777593627,5.75,3.0427170800696848,0.3370132549593586,2.496552640845214
316,2654,6.66,0.2947302133282966,0.7133948086329418,1.2185729588091936,4.64,1.1371016444515,0.1647217425589525,0.6723383357715746,13.02,0.9515340644108472,4.537275215251091,0.7470611271341042,1.21,2.0327526977004,1.9492735311803524,2.827754683668428
317,613,4.25,0.0769156977919851,0.6215202955637176,0.4135786111163417,5.19,1.560958853983578,0.5612527214344898,2.8493182309216576,12.11,1.6156321001489122,2.642075801160556,0.5949039293570514,5.1,0.2468089177681734,1.8198520748342464,0.8867717641959748
318,6762,4.17,0.9461803470005464,0.5201432385885696,0.1676884998020625,4.85,0.7023882250254829,1.2438505566055291,0.3345750686516071,7.64,0.7159210746920001,2.287112296923646,1.8701624734447584,1.86,1.9663296600037277,3.169415753716951,1.5566433245935054
319,6764,7.03,2.6407814667842104,0.222229396686241,0.4389869382686857,5.59,0.3291888239922886,0.9139060124085456,1.5144106412335323,9.27,1.3858759035054404,0.8960080091808447,2.3023041850997608,4.15,0.4524907232566303,0.705136376729722,3.4486990248883664
320,6769,3.59,0.2392552493001813,0.8559117408896781,0.7363188691094249,5.33,0.9401568047086698,0.7804888831463751,1.7425525691117287,5.56,0.1982034069651728,0.2581988623060858,0.8067287781314683,2.25,0.6744304537194006,1.088919285265346,1.9157875505337707
321,4723,5.47,1.826523578295697,0.0677927118902637,0.1358551146301247,4.44,1.6336841605738688,0.0778907427503956,1.0093004119963291,10.71,3.8055594727445374,0.4051083401466943,1.0185430156966215,2.95,3.985901433859385,0.4289671131612259,1.462967275324931
322,4726,6.85,0.3208154619908657,1.774728749509444,0.0,3.42,1.280532921558312,0.0,0.3015159787487509,9.85,1.0669019716628847,1.4431628145246524,1.4424701521030454,1.18,1.020787118264168,0.0,0.0891967037781294
323,633,4.72,0.9575564298584828,0.0795835643822767,0.3356874209782393,7.43,3.7384230744705578,0.311976139352073,0.423660877663427,9.75,2.473897933136756,2.3003056304811182,1.281050174831209,2.76,1.9204574580568847,1.1694620424910798,1.6734337208577768
324,4729,3.4,0.0,0.2381490456658007,0.5346565273694043,3.96,0.2621908635796183,0.3880262193948685,1.324165219118052,10.49,1.1696135762278552,3.5699775919727537,0.9171292338081956,1.62,0.9336929527909528,2.580064185327134,2.004700576734563
325,6777,5.44,1.9796633773872665,0.9098753364305552,0.3571089970104058,5.4,1.5203619384198777,0.9880531737932362,1.6388460196733914,10.14,1.3864052864940664,3.644910811465104,1.152511636141058,4.98,1.9617637228803504,2.7422375484666475,2.217740469648048
326,4732,6.8,0.1766775010305724,0.3539001617010607,0.0378595594121293,4.03,0.0,0.2799743828778946,0.9006929066619168,10.21,0.5181019989501372,2.043823512047215,2.430925144920198,2.06,0.31522765398508,1.4165954810234884,0.8202759368346694
327,8830,4.47,0.0422309904755189,0.0,1.0621336818180702,5.5,0.0051720397234963,1.6727715426829075,0.8402692378699523,8.59,1.4655845567522,0.5291219472447732,2.0674652502979747,3.92,0.2400455698294069,0.3563822915368712,2.983302570505316
328,8831,6.03,0.4505562683579297,0.9765333671245944,0.8489752194011722,7.22,1.4412395688001514,2.135572314405629,1.0942956311992051,7.75,0.8161520258401588,2.5424639802569287,1.633810751006558,1.57,0.3475630240766424,3.9843413612656406,1.33181640249417
329,6787,5.28,0.4322286225807429,0.6011286213891904,0.0,7.56,1.0834781366806752,2.235244921967229,0.9850658751136492,10.14,1.5294778415599477,1.0051448001083356,3.7130756305815766,7.28,0.7956540718026831,1.916913986739654,3.4041530126154527
330,6789,4.31,0.6705711786623427,0.3251311795763545,0.3491264338922664,4.78,1.3865157698488797,1.9161650654955635,1.5775568502157888,9.87,1.2786129390359755,0.7276955241045286,0.3358733230916789,1.3,1.523622597259215,1.7941085600975584,1.979102522360548
331,6790,4.94,1.2991477982783388,0.4939120287645703,1.2250451418317814,6.31,0.973480273523497,2.0212819731036844,1.36641934577878,10.72,1.7351911871816488,0.4921594498113422,1.009726389110793,2.06,4.019058876450016,0.6175472052523644,0.3546820193052117
332,6791,5.65,0.8284772118172908,0.2513695943615512,0.732950197145275,8.2,1.5938705496976364,1.1457865341643263,1.4098183552926236,8.64,1.071528581714949,1.8101808465403624,2.319679882947632,8.28,2.7225437482162818,3.8351949996309793,0.5201396845129493
333,2698,6.26,2.044287391679201,0.6626859048212767,0.511152653019497,6.86,2.1672948768027007,1.5872698344854006,1.3102774928222694,8.51,1.3820831280175565,1.4675772564380511,1.038640518554439,1.65,1.4685478638425586,1.010073499979817,0.1381645225962424
334,2699,6.96,0.4819451457270876,0.3294241210080502,1.0020158803712669,9.58,1.1002436468714731,2.962857528350326,0.4212709449615737,10.36,2.3783454126692325,1.0800485671790672,1.3778944348157087,3.38,0.8935217529678171,0.9001452700359337,0.2348824501056819
335,6796,4.58,0.1355113650301629,0.1231105613205939,0.1678124026571064,5.87,0.8057735653243026,1.5320413698649198,1.6993700113249244,6.45,0.9530367273736822,0.5366815495298717,0.4104870255167088,1.42,2.296010485688748,0.3181369730647935,0.1192714119536878
336,4752,5.84,1.4529197873244062,0.2336539808697781,1.2693188354476272,5.72,2.037392934682738,1.2527621868280518,1.7441611948505753,10.59,2.226547219719578,0.7242160761355703,1.8301022071073487,1.61,4.554659095771771,0.6499656124259912,1.3506565932944163
337,6801,5.51,1.5606151136317157,0.6820397438194277,0.1459776425101461,7.01,1.6003693022817331,1.2989952546240224,0.4683803178118348,10.91,1.3809628927265774,2.236912798073445,1.1996865236360044,2.42,2.0719438947582587,2.4760292213701365,1.8790107131240488
338,2707,6.15,0.7846979493573232,0.1791317348702326,0.1634018862720564,8.02,0.7310598930841892,0.9173158802005934,1.9260419020233683,10.2,2.840047422895142,0.3624959995769486,1.0967347388434938,6.54,2.960288769783304,0.8661798467144347,2.436197458326649
339,4755,7.13,0.9204129064417148,1.0030897053431282,0.9514190153076048,6.34,2.064473779840786,0.9348281940016364,1.2479655207218896,9.11,0.4581917300374346,1.44466016616991,2.681494630615408,1.03,2.5250635013321348,0.1536227378843786,0.1573394306354206
340,4762,4.73,0.7449842456355902,0.0907611305198308,0.3436334747033135,4.38,2.3336808728473,0.7081369627629023,0.2605523902380896,12.24,1.277229295197016,1.8614000459494304,1.7019277673991766,0.0,1.3560743905706687,2.723776970858764,0.6167702886533608
341,8859,6.2,0.283461108732627,1.7931563824632089,0.5693857687022846,5.53,0.8628220778861577,1.4462149382999965,0.6484479135527941,9.31,0.6184890048587186,1.8429390792823592,1.2663412167552786,3.38,1.921722277314883,1.824579480978676,2.5929486471266725
342,672,7.24,0.7847748142676507,1.0390977841139928,0.6036854591309833,6.73,1.684552582457855,1.140009417682755,0.7415183927899173,11.91,3.694291854064789,1.921520020132925,0.6216931082836296,4.29,2.825957513744265,1.2334271301940691,0.469718147175081
343,674,6.86,0.2693757823756091,0.6354763019457076,0.4747452595819869,5.14,0.0465226699537269,1.1314879781211793,1.3717448151408935,9.99,0.2958101453383608,0.508216161927711,3.9793205183664697,7.99,0.0359111787314255,3.671937966147399,2.27434438973608
344,6823,6.14,0.3490451166998552,0.2696344673074674,1.6032208877359622,4.32,0.3292942346743551,0.1536845975424043,1.3512652534698435,6.01,0.7402026325037698,0.7809581314035874,2.019237668118643,7.26,0.619779227312953,2.1496739095096498,2.864638720456761
345,8872,3.63,0.6252543270746275,0.3240633017107194,0.8033876961640324,6.66,1.5340540751532212,1.5130292352119574,2.0724387951133494,7.82,1.7990205873978298,1.3373932538618496,3.2793374215837074,2.81,0.8649870793496781,3.1759620465083658,1.6219005555343
346,6825,5.95,0.3447152168297128,0.0906984255032079,1.2898197242464302,4.95,1.1198350124155876,0.6581810408284103,1.0226311474021792,7.66,0.5490080221033998,0.3323898128843089,1.2762306830951844,5.42,1.0712047732017953,0.3070047200409543,1.9715657475383217
347,682,3.0,0.2926133162967603,0.8091889098262655,0.7401138739136159,6.87,0.5901393934012249,1.436790139665939,1.3147451440870754,7.61,0.8699309250565994,2.6659738432887243,2.1877341376278148,4.61,0.8411995701066036,1.8838784452238968,0.70275363804115
348,8875,3.96,0.2692283111839211,0.1365607344598901,0.2680770735564566,8.11,0.2880645988763791,1.8845705749894808,0.9500129291614215,8.94,1.058462583254105,0.3297494332722006,1.5443655653288897,5.27,1.1028236841135834,0.2603377459586868,2.3803148699165693
349,4781,5.86,0.7197902157173452,1.3310762745304423,0.2644947461086574,4.5,0.4415300243863231,0.4457430806204231,0.1116267361000546,11.87,0.7113081931675397,2.727512387729361,2.0406824571967594,2.06,2.872121063130201,2.1227075171074974,1.9539204895696023
350,4784,6.21,0.1268661508504807,0.8185146178319673,0.2011879077898146,6.78,1.6412386559500098,2.28198430355486,0.428680649099743,10.95,1.9273640050653056,3.4830912468690407,0.2563326812876627,3.0,0.660850152838435,3.641197951083535,0.7143482512810839
351,690,4.45,0.6045938364078982,0.321158896688435,0.5126549806749695,6.27,0.6905208392413904,1.80322821802972,1.7474767956665471,9.59,2.006624810107769,0.342497401797368,3.871774574860317,0.52,1.0068523139519967,1.220222717836898,3.162137619969644
352,693,5.41,0.5649080841386717,1.0166251244142244,0.6480111243310815,4.37,1.0036809890344254,1.2347365707155658,0.461070604469829,7.98,2.0985975029987847,1.568015261851638,1.1071322284624,0.67,2.200170141415748,1.685069455874046,2.5889594871571004
353,4791,3.66,0.0201727816605029,0.748351377962739,1.0319672494295946,3.95,0.7010659140442644,0.9958557762843232,0.347760743907146,9.45,1.1973687126249584,1.862860861388055,1.3406218238100012,3.3,2.2147115813185727,3.193555591510424,0.4905066563759839
354,2748,4.84,1.3673049107157451,1.137068684796354,0.4081719055503745,5.14,0.918255156566926,0.940781117821534,0.6964551138310058,9.25,0.5289097987990278,2.476301433854718,3.312391893251341,5.42,1.7801553173066509,1.7109933074287622,0.7207941891735195
355,701,4.6,0.2108395812499292,0.3184225065579306,0.1006483493492595,5.03,0.548336983842011,1.607006667086372,0.5331319730318225,7.74,1.168914812942345,1.635864847418165,1.5681594646170671,5.02,1.6575333329119295,2.119959702500379,0.3685858402807748
356,6845,4.6,0.0,0.3410424133959712,0.0759117682222998,6.26,0.0,1.5293911710759436,1.9388299418749009,5.46,0.4751103162986689,0.2703640474882376,0.488192510178044,2.06,0.3455307519094465,0.5923593010980235,0.1966833608485715
357,2756,5.6,1.4862606308249118,0.951870771189168,0.8223454064553157,7.86,2.741304269333706,1.3724840841325208,0.9093359411656936,11.1,1.1242991805763345,2.476005836751209,1.2783062387122452,3.05,2.923018122882881,1.7214625629292322,1.0103344216064871
358,6853,4.94,1.9276263506412343,0.3795060107283157,0.2762952735557517,4.45,3.055679823286974,0.2499334718324683,0.881684907006066,9.28,2.0379082817821867,2.6891006948095515,0.3171727652052604,0.19,2.399595385926644,0.9581633091094576,1.3840899886275864
359,6856,5.1,0.0067158542633086,0.7136295300276224,0.7814054338264615,5.42,0.3124209380272477,1.4740766742233806,0.3030998000713415,9.85,0.6818040895354411,0.5843644048795863,2.922628421973108,3.18,0.2975279936589706,0.2032660046590018,1.2697848118434945
360,715,6.11,0.7383392459233052,0.1840149416894576,1.53438181438874,6.43,1.169362666097634,2.1538807787873986,1.5938096382961051,8.3,1.5040460254252714,0.7625375313623456,3.437868291917566,1.02,0.2909370764141523,2.241487842177844,2.27292977752716
361,8908,6.12,0.9450929858462276,0.5273536552740836,1.7252625988006378,6.57,1.48064980844588,1.201254386275865,2.3691248026138885,13.43,2.479720008594628,0.6765185358094609,0.7310983385008594,4.0,1.542408087525903,2.146872981710389,2.1674160101994078
362,2771,5.27,0.3054966605188971,1.374925639436869,0.7448060045915104,3.28,0.5554980115635946,0.6374243986441747,0.3279158312682695,8.14,0.7177337718403972,0.8277076684455151,1.3784137970613872,0.0,0.4342752314013058,2.860267330595959,0.2440370962364673
363,2772,6.07,1.139001622457075,0.5821352670289077,1.473859825396946,4.88,0.7280393750750307,0.1029924256790948,1.7656480839533195,11.75,2.114136700645492,0.4050550120400608,1.1060345180762987,0.52,2.0086684508271317,0.7326295219149009,0.5000566161790718
364,4820,6.44,0.68941161082338,1.114642050380796,1.2457657812980816,7.43,2.2897565851736825,1.0515550352616796,1.6617166565520982,10.48,0.1415005817830615,4.463366538465047,1.0518866208316004,2.57,2.195758014253918,2.84164583878714,0.878142647478664
365,6872,4.01,0.2711319524566359,0.46691665024031,0.3823893005478401,6.53,0.2499771069390269,0.3779858869304527,2.5696421981783217,10.38,1.3962135522366517,1.2382178225499447,1.9913709626559812,2.83,0.5205778082886665,0.0646770801704567,1.425740938741581
366,2777,7.16,0.2154806074039358,1.2509081195925087,0.582633769776465,8.21,0.4236802604176307,2.4873380079970038,1.5518555483664636,11.54,1.5476212989795788,3.1466939545837223,1.0199344259920304,4.27,2.0241650576551526,3.213287013975556,1.8097561626463796
367,8925,4.51,0.1551875778478732,0.4362360209053769,0.7817147366778039,7.49,0.2549648081331867,2.162544960144165,0.9169929968496928,10.68,1.2667317046524964,0.2299843542702049,2.0907010284954284,5.37,2.954711941877626,1.3380703393499682,2.557043719794156
368,734,3.86,0.414806989916525,0.6510141787140526,0.9263678263044328,7.13,0.2795132472002514,3.0264072836821563,0.1482394591735537,10.22,1.0208484581247783,2.08266487710316,3.188393727572333,3.4,1.9492621978184288,2.7300844541961267,2.3425805956399968
369,4831,6.07,1.272752890349865,0.8128457355397147,0.3198958134766592,7.74,1.2437521475464433,2.6582777026079323,0.3626758599308454,11.95,1.9833913683218245,2.791552671147572,1.2178520697996915,2.57,0.9386299717751068,2.6135943133504,1.581538168418427
370,736,4.38,0.855146606445089,0.3143015147571245,1.0638790929015405,4.49,0.64842086778115,0.2346149268548195,1.400533219158404,11.15,2.020812276182701,1.5638475063103685,1.3530174146979128,1.79,0.4109390150798268,3.5868070890816397,0.3414261682585886
371,6879,7.29,0.6259539081561551,1.0746367907703729,0.3020028597578078,5.42,0.2805834050663819,1.2768913952776866,0.1995424706552833,8.02,1.319045451485194,1.282590241872068,0.2582322872430353,2.91,0.753373841038685,2.2490467517173838,0.4027480240099556
372,6881,3.35,0.1182205538313043,0.5796857422333324,0.4281729963728735,5.76,0.0,0.6497587756916982,1.250041129147891,6.21,0.878260658805309,1.0552259377379063,2.102057661141745,4.4,0.7022175009618616,2.8339395485283787,1.0421290984694114
373,6882,4.07,0.2378417717084114,0.2758005155688084,0.2163694058208966,9.83,1.214123648367514,1.0783877828871238,2.4967900986452403,5.12,1.0020559681796577,0.3339303510252472,1.1515836381414946,5.26,0.4694907747882397,2.2330182781789354,0.9258958808858708
374,2791,7.09,1.989812472705692,0.4698664337251497,0.1183216700038705,5.77,1.0790940230357422,1.382617981088078,0.7748893313009397,5.56,0.2838159834143968,0.25899592534461,0.8190867203309209,3.64,1.064163463269866,1.6497855666704393,3.4479273227827405
375,2795,4.44,0.012575106732823,0.8785851512490671,0.3203561794936803,6.5,0.9276216470399714,0.9928731934342924,2.202699727522313,7.62,0.7369214029664077,0.8709663425637248,1.7319856622254686,5.27,2.4917911500110854,0.9296965795600732,3.0426253899934306
376,4843,4.29,0.0011133597638243,0.5132065549013965,2.1454325507097045,5.85,3.29297191437347,0.4006274081390553,1.2772532252872126,9.75,2.348374082199726,1.1289195902379512,2.3338879982102747,2.73,0.9244721187693952,1.9150894398153504,0.9439502317119404
